"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205"
"417",284,1004,1634,1819,3842,4380,7092,7362,8892,9281,9487,11804,12809,14676,15561,16471,18281,19185,20037,20919,21830,22716,24484,25411,26329,27224,28140,29053,29984,30899,32718,33649,35476,36403,37310,38210,39115,40013,40920,41830,42717,43614,44513,45405,46301,47220,48144,49066,49966,50876,51772,52654,53553,54397,55276,57051,57931,58797,59674,61444,62298,63183,64088,65007,65906,66811,67695,68576,69474,70362,71276,72187,73040,73911,74781,75658,76546,77451,78338,79213,80095,81000,81868,82775,83696,84618,85523,87272,88165,89964,90856,91751,92677,93578,94467,95364,96289,97200,98072,98991,99905,100802,101652,102515,103394,105156,106051,106975,107908,109708,111494,112397,113262,114125,115014,115915,116798,117692,118599,119447,120328,121237,122140,123024,123902,124766,125636,126530,127439,128331,129234,130134,131055,132850,133705,134596,135451,136331,137242,138151,139039,139940,141699,142578,143469,144348,145239,146110,146994,147914,148820,149738,150638,151508,152395,153301,154220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",9284,14677,15562,16472,17372,18282,19186,20038,20920,21831,22717,23576,24485,25412,26330,27225,28141,29054,29985,30900,31796,32719,33650,34559,35477,36404,37311,38211,39116,40014,40921,41831,42718,43615,44514,45406,46302,47221,48145,49067,49967,50877,51773,52655,53554,54398,55277,56154,57052,57932,58798,59675,60554,61445,62299,63184,64089,65008,65907,66812,67696,68577,69475,70363,71277,72188,73041,73912,74782,75659,76547,77452,78339,79214,80096,81001,81869,82776,83697,84619,85524,86383,87273,88166,89066,89965,90857,91752,92678,93579,94468,95365,96290,97201,98073,98992,99906,100803,101653,102516,103395,104284,105157,106052,106976,107909,109709,110592,111495,112398,113263,114126,115015,115916,116799,117693,118600,119448,120329,121238,122141,123025,123903,124767,125637,126531,127440,128332,129235,130135,131056,131958,132851,133706,134597,135452,136332,137243,138152,139040,139941,140835,141700,142579,143470,144349,145240,146111,146995,147915,148821,149739,150639,151509,152396,153302,154221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",193,287,889,1008,1077,1204,1360,1477,1639,1697,1751,1822,1885,1946,2531,2696,2799,2873,2999,3059,3140,3215,3327,3636,3750,3844,4034,4263,4387,4484,4607,4714,4927,5115,5209,5315,5560,5680,5904,6014,6185,6295,6397,6496,6590,6689,6765,6829,6975,7097,7179,7284,7562,7633,7690,7872,8019,8337,8698,8908,9015,9158,9211,9292,9396,9495,9571,9662,9664,9831,10014,10113,10207,10293,10518,10628,10797,10898,11009,11121,11240,11316,11408,11502,11583,11805,11908,12018,12546,12643,12725,12813,12820,12941,13154,13242,13351,13466,13556,13694,13861,13956,14062,14678,15563,18283,19187,20039,20921,21832,25413,27226,29055,30901,37312,38212,39117,40015,40922,41832,43616,47222,52656,53555,57053,58799,64090,65009,66813,70364,71278,73913,76548,84620,89067,89966,93580,95366,97202,98074,98993,100804,101654,103396,106053,114127,118601,121239,130136,131057,134598,135453,136333,137244,142580,147916,149740,153303,154222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",67,162,226,328,391,541,676,733,817,929,1057,1117,1167,1249,1317,1404,1450,1508,1604,1674,1722,1776,1862,1910,1982,2078,2134,2244,2314,2368,2472,2563,2642,2740,2849,2904,2964,3025,3089,3192,3246,3368,3436,3574,3678,3793,3881,3974,4089,4217,4324,4423,4544,4660,4750,4807,4882,4965,5060,5165,5248,5369,5439,5493,5607,5740,5848,5946,6072,6135,6241,6340,6435,6531,6641,6733,6796,6861,6925,7031,7134,7243,7312,7400,7480,7594,7665,7716,7830,7910,7986,8046,8158,8240,8296,8375,8492,8619,8737,8846,8951,9071,9132,9183,9237,9332,9436,9533,9599,9712,9877,9985,10043,10153,10254,10325,10450,10590,10666,10730,10837,10938,11055,11181,11286,11360,11453,11535,11624,11688,11758,11851,11960,12071,12216,12362,12431,12500,12581,12688,12758,12878,12991,13085,13197,13275,13398,13521,13591,13653,13751,13799,13909,14012,14109,14185,14248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",7437,14679,15564,16473,17373,18284,19188,20040,20922,21833,22718,23577,24486,25414,26331,27227,28142,29056,29986,30902,31797,32720,33651,34560,35478,36405,37313,38213,39118,40016,40923,41833,42719,43617,44515,45407,46303,47223,48146,49068,49968,50878,51774,52657,53556,54399,55278,56155,57054,57933,58800,59676,60555,61446,62300,63185,64091,65010,65908,66814,67697,68578,69476,70365,71279,72189,73042,73914,74783,75660,76549,77453,78340,79215,80097,81002,81870,82777,83698,84621,85525,86384,87274,88167,89068,90858,91753,92679,93581,94469,95367,96291,97203,98075,98994,99907,100805,101655,102517,103397,104285,105158,106054,106977,107910,108820,109710,110593,111496,112399,113264,114128,115016,115917,116800,117694,118602,119449,120330,121240,122142,123026,123904,124768,125638,126532,127441,128333,129236,130137,131058,131959,132852,133707,134599,135454,136334,137245,138153,139041,139942,140836,141701,142581,143471,144350,145241,146112,146996,147917,148822,149741,150640,151510,152397,153304,154223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",622,4489,5121,6596,6978,8814,8911,10395,10804,14680,15565,16474,17374,18285,19189,20923,21834,22719,23578,24487,25415,26332,27228,28143,29057,29987,30903,31798,32721,33652,34561,35479,36406,37314,38214,39119,40017,40924,41834,42720,43618,44516,45408,46304,47224,48147,49069,49969,50879,51775,52658,53557,54400,55279,56156,57055,57934,58801,59677,60556,62301,63186,64092,65011,65909,66815,68579,69477,70366,71280,72190,73043,73915,74784,75661,76550,77454,78341,79216,80098,81871,82778,83699,84622,86385,87275,88168,89069,89967,90859,91754,92680,93582,94470,95368,96292,97204,98076,98995,99908,100806,101656,102518,105159,106055,106978,107911,108821,109711,110594,111497,112400,113265,114129,115017,115918,116801,117695,119450,120331,121241,123027,123905,124769,125639,126533,127442,128334,129237,130138,131059,131960,132853,133708,134600,135455,136335,137246,138154,139042,139943,140837,141702,142582,143472,144351,145242,146113,146997,147918,148823,149742,150641,151511,152398,153305,154224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",1637,6396,8807,9290,10114,10899,11006,14681,15566,16475,17375,18286,19190,20041,20924,21835,22720,23579,24488,25416,26333,27229,28144,29058,29988,30904,32722,33653,34562,35480,36407,37315,38215,39120,40018,40925,41835,42721,43619,44517,45409,46305,47225,48148,49070,49970,50880,51776,52659,53558,54401,55280,56157,57056,57935,58802,59678,60557,61447,62302,63187,64093,65012,65910,66816,67698,68580,69478,70367,71281,72191,73044,73916,74785,75662,76551,77455,78342,80099,81003,81872,82779,83700,84623,85526,86386,87276,88169,89070,89968,90860,91755,92681,93583,94471,95369,96293,97205,98077,98996,99909,100807,101657,102519,104286,105160,106056,106979,107912,109712,110595,111498,112401,113266,114130,115018,116802,117696,118603,119451,120332,121242,122143,124770,125640,126534,127443,128335,129238,130139,131060,131961,132854,133709,134601,135456,136336,137247,138155,139043,139944,140838,141703,142583,143473,144352,145243,146114,146998,147919,148824,149743,150642,151512,152399,153306,154225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",9483,14682,15567,16476,17376,18287,19191,20042,20925,21836,22721,23580,24489,25417,26334,27230,28145,29059,29989,30905,31799,32723,33654,34563,35481,36408,37316,38216,39121,40019,40926,41836,42722,43620,44518,45410,46306,47226,48149,49071,49971,50881,51777,52660,53559,54402,55281,56158,57057,57936,58803,59679,60558,61448,62303,63188,64094,65013,65911,66817,67699,68581,69479,70368,71282,72192,73045,73917,74786,75663,76552,77456,78343,79217,80100,81004,81873,82780,83701,84624,85527,86387,87277,88170,89071,89969,90861,91756,92682,93584,94472,95370,96294,97206,98078,98997,99910,100808,101658,102520,103398,104287,105161,106057,106980,107913,108822,109713,111499,112402,113267,114131,115019,115919,116803,117697,118604,119452,120333,121243,122144,123028,123906,124771,125641,126535,127444,128336,129239,130140,131061,131962,132855,133710,134602,135457,136337,137248,138156,139044,139945,140839,141704,142584,143474,144353,145244,146115,146999,147920,148825,149744,150643,151513,152400,153307,154226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",13877,14683,15568,16477,17377,18288,19192,20043,20926,21837,22722,23581,24490,25418,26335,27231,28146,29060,29990,30906,31800,32724,33655,34564,35482,36409,37317,38217,39122,40020,40927,41837,42723,43621,44519,45411,46307,47227,48150,49072,49972,50882,51778,52661,53560,54403,55282,56159,57058,57937,58804,59680,60559,61449,62304,63189,64095,65014,65912,66818,67700,68582,69480,70369,71283,72193,73046,73918,74787,75664,76553,77457,78344,79218,80101,81005,81874,82781,83702,84625,85528,86388,87278,88171,89072,89970,90862,91757,92683,93585,94473,95371,96295,97207,98079,98998,99911,100809,101659,102521,103399,104288,105162,106058,106981,107914,108823,109714,110596,111500,112403,113268,114132,115020,115920,116804,117698,118605,119453,120334,121244,122145,123029,123907,124772,125642,126536,127445,128337,129240,130141,131062,131963,132856,133711,134603,135458,136338,137249,138157,139045,139946,140840,141705,142585,143475,144354,145245,146116,147000,147921,148826,149745,151514,152401,153308,154227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",618,5120,7566,8912,10392,14684,15569,16478,17378,18289,19193,20927,21838,22723,23582,24491,25419,26336,27232,28147,29061,29991,30907,31801,32725,33656,34565,35483,36410,37318,38218,39123,40021,40928,41838,42724,43622,44520,45412,46308,47228,48151,49073,49973,50883,51779,52662,53561,54404,55283,56160,57059,57938,58805,59681,60560,61450,62305,63190,64096,65015,65913,66819,68583,69481,70370,71284,72194,73047,73919,74788,75665,76554,77458,78345,79219,80102,81006,81875,82782,83703,84626,85529,86389,87279,88172,89073,89971,91758,92684,93586,94474,95372,96296,97208,98080,98999,99912,100810,101660,102522,103400,105163,106059,106982,107915,108824,109715,110597,111501,112404,113269,114133,115021,115921,116805,117699,119454,120335,121245,122146,123030,123908,124773,125643,126537,127446,128338,129241,130142,131063,131964,132857,133712,134604,135459,136339,137250,138158,139046,139947,140841,141706,142586,143476,144355,145246,146117,147001,147922,148827,149746,150644,151515,152402,153309,154228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",6555,6952,11879,14685,15570,16479,17379,18290,19194,20044,20928,21839,22724,23583,24492,25420,26337,27233,28148,29062,29992,30908,31802,32726,33657,34566,35484,36411,37319,38219,39124,40022,40929,41839,42725,43623,44521,45413,46309,47229,48152,49074,49974,50884,51780,52663,53562,54405,55284,56161,57060,57939,58806,59682,60561,61451,62306,63191,64097,65016,65914,66820,67701,68584,69482,70371,71285,72195,73048,73920,74789,75666,76555,77459,78346,79220,80103,81876,82783,83704,84627,86390,87280,88173,89074,89972,90863,91759,92685,93587,94475,95373,96297,97209,98081,99000,99913,100811,101661,102523,103401,104289,105164,106060,106983,107916,108825,109716,110598,111502,112405,113270,114134,115022,115922,116806,117700,118606,119455,120336,121246,122147,123031,123909,124774,125644,126538,127447,128339,129242,130143,131064,131965,133713,134605,135460,136340,137251,138159,139047,139948,140842,141707,142587,143477,144356,145247,146118,147002,147923,148828,149747,150645,151516,152403,153310,154229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",1999,5643,14686,15571,16480,17380,18291,19195,20045,20929,21840,22725,23584,24493,25421,26338,27234,28149,29063,29993,30909,31803,32727,33658,34567,35485,36412,38220,39125,40023,40930,41840,42726,43624,44522,45414,46310,47230,48153,49075,49975,50885,51781,52664,53563,54406,55285,56162,57061,57940,58807,59683,60562,61452,62307,63192,64098,65017,65915,66821,67702,68585,69483,70372,71286,72196,73921,74790,75667,76556,77460,78347,79221,80104,81007,81877,82784,83705,84628,85530,86391,87281,88174,89075,89973,90864,91760,92686,93588,94476,95374,96298,97210,98082,99001,99914,100812,101662,102524,103402,104290,105165,106061,106984,107917,108826,109717,110599,111503,112406,113271,114135,115023,115923,116807,117701,118607,119456,120337,121247,122148,123032,123910,124775,125645,126539,127448,128340,129243,130144,131065,131966,132858,133714,134606,135461,136341,137252,138160,139048,139949,140843,141708,142588,143478,144357,145248,146119,147003,147924,148829,149748,150646,151517,152404,153311,154230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",8541,14687,15572,16481,17381,18292,19196,20046,20930,21841,22726,23585,24494,25422,26339,27235,28150,29064,29994,30910,31804,32728,33659,34568,35486,36413,37320,38221,39126,40024,40931,41841,42727,43625,44523,45415,46311,47231,48154,49076,49976,50886,51782,52665,53564,54407,55286,56163,57062,57941,58808,59684,60563,61453,62308,63193,64099,65018,65916,66822,67703,68586,69484,70373,71287,72197,73049,73922,74791,75668,76557,77461,78348,79222,80105,81008,81878,82785,83706,84629,85531,86392,87282,88175,89076,89974,90865,91761,92687,93589,94477,95375,96299,97211,98083,99002,99915,100813,102525,103403,104291,105166,106062,106985,107918,108827,109718,110600,111504,112407,113272,114136,115024,115924,116808,117702,118608,119457,120338,121248,122149,123033,123911,124776,125646,126540,127449,128341,129244,130145,131066,131967,132859,133715,134607,135462,136342,137253,138161,139049,139950,140844,141709,142589,143479,144358,145249,146120,147004,147925,148830,149749,150647,151518,152405,153312,154231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",1362,3143,4041,4270,4614,6502,9016,10524,12823,12947,14688,15573,16482,17382,18293,19197,20047,20931,21842,22727,23586,24495,25423,26340,27236,29065,29995,30911,31805,32729,33660,34569,35487,36414,37321,38222,39127,40025,40932,41842,42728,43626,44524,45416,46312,47232,48155,49077,50887,51783,52666,53565,54408,55287,56164,57063,58809,60564,61454,63194,64100,65019,65917,66823,67704,68587,69485,70374,71288,72198,73050,73923,74792,75669,76558,77462,78349,79223,81009,81879,82786,83707,84630,85532,86393,87283,88176,89077,89975,90866,91762,92688,93590,94478,95376,96300,97212,98084,99003,99916,100814,101663,102526,103404,104292,106063,106986,107919,108828,109719,110601,111505,112408,113273,114137,115025,115925,116809,117703,118609,120339,121249,122150,123034,123912,124777,125647,126541,127450,128342,129245,130146,131067,131968,132860,133716,134608,135463,136343,137254,138162,139050,139951,142590,143480,144359,145250,146121,147005,147926,148831,149750,150648,151519,152406,153313,154232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",3742,3925,7083,14689,15574,16483,17383,18294,19198,20048,20932,21843,22728,23587,24496,25424,26341,27237,28151,29066,29996,30912,31806,32730,33661,34570,35488,36415,37322,38223,39128,40026,40933,41843,42729,43627,44525,45417,46313,47233,48156,49078,49977,50888,51784,52667,53566,54409,56165,57942,58810,59685,60565,61455,62309,63195,64101,65020,65918,66824,67705,68588,69486,70375,71289,72199,73051,73924,74793,75670,76559,77463,78350,79224,80106,81010,81880,82787,83708,84631,85533,87284,88177,89078,89976,90867,91763,92689,93591,94479,95377,96301,97213,98085,99004,99917,100815,101664,102527,103405,104293,105167,106064,106987,107920,108829,109720,110602,111506,112409,113274,114138,115026,115926,116810,117704,118610,119458,120340,121250,122151,123035,123913,124778,125648,126542,127451,128343,129246,130147,131068,131969,132861,133717,134609,135464,136344,137255,138163,139051,139952,140845,141710,142591,143481,144360,145251,146122,147006,147927,148832,149751,150649,151520,152407,153314,154233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",13044,14690,15575,16484,17384,18295,19199,20049,20933,21844,22729,23588,24497,25425,26342,27238,28152,29067,29997,30913,31807,32731,33662,34571,35489,36416,37323,38224,39129,40027,40934,41844,42730,43628,44526,45418,46314,47234,48157,49079,49978,50889,51785,52668,53567,54410,55288,56166,57064,57943,58811,59686,60566,61456,62310,63196,64102,65021,65919,66825,67706,68589,69487,70376,71290,72200,73052,73925,74794,75671,76560,77464,78351,79225,80107,81011,81881,82788,83709,84632,85534,86394,87285,88178,89079,89977,90868,91764,92690,93592,94480,95378,96302,97214,98086,99005,99918,100816,101665,102528,103406,104294,105168,106065,106988,107921,108830,109721,110603,111507,112410,113275,114139,115027,115927,116811,117705,118611,119459,120341,121251,122152,123036,123914,124779,125649,126543,127452,128344,129247,130148,131069,131970,132862,133718,134610,135465,136345,137256,138164,139052,139953,140846,141711,143482,144361,145252,146123,147007,147928,148833,149752,150650,151521,152408,153315,154234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2035,14691,15576,16485,17385,18296,19200,20050,20934,21845,22730,23589,24498,25426,26343,27239,28153,29068,29998,30914,31808,32732,33663,34572,35490,36417,38225,39130,40028,40935,41845,42731,43629,44527,45419,46315,47235,48158,49080,49979,50890,51786,52669,53568,54411,55289,56167,57065,57944,58812,59687,60567,61457,62311,63197,64103,65022,65920,66826,67707,68590,69488,70377,71291,72201,73053,73926,74795,75672,76561,77465,78352,79226,80108,81012,81882,82789,83710,84633,85535,86395,87286,88179,89080,89978,90869,91765,92691,93593,94481,95379,96303,97215,98087,99006,99919,100817,101666,102529,103407,104295,105169,106066,106989,107922,108831,109722,110604,111508,112411,113276,114140,115028,115928,116812,117706,118612,119460,120342,121252,122153,123037,123915,124780,125650,126544,127453,128345,129248,130149,131070,131971,132863,133719,134611,135466,136346,137257,138165,139053,139954,140847,141712,142592,143483,144362,145253,146124,147008,147929,148834,149753,150651,151522,152409,153316,154235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",7084,14692,15577,16486,17386,18297,19201,20051,20935,21846,22731,23590,24499,25427,26344,27240,28154,29069,29999,30915,31809,32733,33664,34573,35491,36418,37324,38226,39131,40029,40936,41846,42732,43630,44528,45420,46316,47236,48159,49081,49980,50891,51787,52670,53569,54412,55290,56168,57066,57945,58813,59688,60568,61458,62312,63198,64104,65023,65921,66827,67708,68591,69489,70378,71292,72202,73054,73927,74796,75673,76562,77466,78353,79227,80109,81013,81883,82790,83711,84634,85536,87287,88180,89081,89979,90870,91766,92692,93594,94482,95380,96304,97216,98088,99007,99920,100818,101667,102530,103408,104296,105170,106067,106990,107923,108832,109723,110605,111509,112412,113277,114141,115029,115929,116813,117707,118613,119461,120343,121253,122154,123038,123916,124781,125651,126545,127454,128346,129249,130150,131071,131972,132864,133720,134612,135467,136347,137258,138166,139054,139955,140848,141713,142593,143484,144363,145254,146125,147009,147930,148835,149754,150652,151523,152410,153317,154236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",266,357,837,1129,1277,1347,1747,1810,1883,1942,2678,2930,3054,3276,3711,3913,4012,4254,4345,4584,4776,4838,4921,5200,5397,6176,6370,6478,7163,7265,7849,8406,9266,9564,9629,10284,10492,10694,10971,11198,11385,11484,11565,12003,12535,12721,12797,12917,13025,13552,13838,14045,14693,15578,16487,19202,20052,20936,21847,23591,24500,26345,29070,30000,30916,31810,32734,37325,38227,39132,40030,40937,41847,42733,43631,45421,46317,48160,49981,50892,52671,53570,54413,56169,58814,61459,63199,66828,67709,69490,71293,72203,73055,73928,74797,75674,76563,78354,81014,81884,82791,83712,84635,85537,86396,89082,89980,90871,91767,92693,93595,95381,96305,97217,98089,99008,99921,101668,102531,103409,104297,105171,106068,106991,107924,109724,110606,113278,114142,115030,115930,116814,118614,120344,122155,123039,124782,126546,130151,131072,131973,132865,134613,135468,136348,137259,139055,143485,144364,145255,146126,147931,148836,149755,151524,153318,154237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
